2020_01_07_10_25_02_490,-622,5301,5988,39,46,17,1618
2020_01_07_10_25_02_500,-630,5317,5943,44,49,11,1618
2020_01_07_10_25_02_510,-626,5345,5954,50,57,9,1618
2020_01_07_10_25_02_520,-614,5356,5985,53,61,6,1618
2020_01_07_10_25_02_530,-629,5340,6003,55,59,5,1618
2020_01_07_10_25_02_540,-629,5346,5977,56,64,3,1618
2020_01_07_10_25_02_550,-624,5338,5952,61,67,3,1618
2020_01_07_10_25_02_560,-646,5330,6026,66,71,6,1618
2020_01_07_10_25_02_570,-621,5331,5962,70,69,6,1618
2020_01_07_10_25_02_580,-599,5317,5920,71,64,-2,1618
2020_01_07_10_25_02_590,-623,5349,5957,70,64,-7,1618
2020_01_07_10_25_02_600,-638,5359,5922,72,65,-13,1618
2020_01_07_10_25_02_610,-642,5329,5964,72,66,-15,1618
2020_01_07_10_25_02_620,-603,5389,5950,72,71,-16,1618
2020_01_07_10_25_02_630,-631,5369,5932,70,74,-16,1618
2020_01_07_10_25_02_640,-630,5342,5963,68,76,-18,1619
2020_01_07_10_25_02_650,-619,5354,5976,69,77,-10,1618
2020_01_07_10_25_02_660,-655,5382,6015,70,75,-8,1620
2020_01_07_10_25_02_670,-652,5415,6015,65,68,-1,1619
2020_01_07_10_25_02_680,-660,5406,6007,60,58,3,1620
2020_01_07_10_25_02_690,-648,5372,6012,54,45,5,1618
2020_01_07_10_25_02_700,-634,5260,5933,60,45,1,1618
2020_01_07_10_25_02_710,-620,5295,5919,69,45,-1,1618
2020_01_07_10_25_02_720,-623,5350,5925,75,48,-5,1618
2020_01_07_10_25_02_730,-625,5397,5901,65,46,-3,1618
2020_01_07_10_25_02_740,-597,5445,5992,61,44,-5,1618
2020_01_07_10_25_02_750,-629,5449,5984,58,47,-6,1618
2020_01_07_10_25_02_760,-673,5362,6003,52,47,-5,1619
2020_01_07_10_25_02_770,-664,5394,5989,58,38,7,1618
2020_01_07_10_25_02_780,-648,5364,5989,55,37,9,1619
2020_01_07_10_25_02_790,-654,5361,5952,55,36,10,1619
2020_01_07_10_25_02_800,-663,5344,5957,49,34,13,1619
2020_01_07_10_25_02_810,-649,5392,5975,38,33,10,1619
2020_01_07_10_25_02_820,-662,5347,6006,39,32,7,1619
2020_01_07_10_25_02_830,-680,5336,5959,39,35,6,1619
2020_01_07_10_25_02_840,-659,5322,5978,49,32,2,1619
2020_01_07_10_25_02_850,-629,5359,5932,55,32,2,1619
2020_01_07_10_25_02_860,-603,5374,5947,56,30,2,1619
2020_01_07_10_25_02_870,-575,5392,5894,56,31,3,1619
2020_01_07_10_25_02_880,-598,5411,5944,51,35,9,1619
2020_01_07_10_25_02_890,-595,5420,5939,45,37,14,1619
2020_01_07_10_25_02_900,-618,5408,5981,41,38,18,1620
2020_01_07_10_25_02_910,-638,5385,5968,33,38,22,1620
2020_01_07_10_25_02_920,-614,5358,5949,24,39,31,1620
2020_01_07_10_25_02_930,-643,5335,5973,30,43,33,1620
2020_01_07_10_25_02_940,-640,5348,5923,36,44,33,1620
2020_01_07_10_25_02_950,-637,5338,5938,40,43,28,1619
