0,09:30:31,12.8229,13.1977,15.5552,15.7554,17.6968,18.3953,14.751,18.0758,3.6198,-15.8668,9.0139,12.1742,-5.9791,9.3404,16.8813,13.5349,3.2038,10.6576,10.3117,11.1856,-2.3627,15.2901,27.2219,25.3936,23.6256,-2214.0,-3644.5,-113.5,-456.0,-5360.5,7765.000000000001,-769.0000000000001,-3464.0,-106.0,-10.999999999999998,-3.0,76.99999999999999,7765.000000000001,-769.0000000000001,-3464.0,-106.0,-10.999999999999998,-3.0,76.99999999999999,-669.0,5371.0,5965.0,49.99999999999999,51.99999999999999,15.999999999999996,1620.0,-669.0,5371.0,5965.0,49.99999999999999,51.99999999999999,15.999999999999996,1620.0,0
1,09:30:31.002,15.2586,14.8607,17.4505,16.8569,19.2979,19.6467,16.4955,18.1272,5.6795,-14.9126,10.6006,12.6859,0.9163,13.2469,18.6595,15.5969,4.6411,12.5555,12.2999,12.4978,-1.2769,15.6914,27.5656,25.0872,22.5368,-2064.5,-3644.5,-112.0,-456.5,-5369.5,7764.547402614796,-771.4027611661062,-3468.7523835923216,-106.5824060151384,-11.186880216495712,-2.6067835149761884,76.99999999999999,7764.547402614796,-771.4027611661062,-3468.7523835923216,-106.5824060151384,-11.186880216495712,-2.6067835149761884,76.99999999999999,-668.6486716123857,5374.724421103672,5956.096024534906,49.585525673890174,51.599441420242826,16.014085411839854,1620.0,-668.6486716123857,5374.724421103672,5956.096024534906,49.585525673890174,51.599441420242826,16.014085411839854,1620.0,0
2,09:30:31.004,17.9892,16.9083,19.803,18.6049,21.0247,22.1278,18.2402,20.4615,10.0279,-10.9567,12.5344,14.0638,9.9002,20.6404,20.9687,18.593,7.1174,15.1222,15.2879,14.333,0.9152,15.7048,27.7533,23.4241,23.9142,-2116.0,-3530.5,-110.5,-400.0,-5369.0,7762.2480499529665,-770.7792703193336,-3472.6739881857698,-107.0734342886872,-11.385872722644526,-2.0573614775118534,77.00000000000001,7762.2480499529665,-770.7792703193336,-3472.6739881857698,-107.0734342886872,-11.385872722644526,-2.0573614775118534,77.00000000000001,-668.0750503881598,5376.491356585627,5948.180856086899,49.44143735984757,51.17641891336779,16.168915369321784,1620.0000000000002,-668.0750503881598,5376.491356585627,5948.180856086899,49.44143735984757,51.17641891336779,16.168915369321784,1620.0000000000002,0
3,09:30:31.006,19.7119,18.2684,21.1397,19.76,21.6036,23.9626,18.4825,22.7617,13.9885,-6.6458,13.7754,15.312,17.6354,29.3884,22.3883,20.7899,8.6682,16.719,17.5376,15.0731,2.3488,14.5444,27.7722,19.8713,25.2869,-2166.5,-3394.5,-111.5,-345.0,-5356.5,7758.974995983737,-767.6543988895072,-3475.3194009830595,-107.47325955466714,-11.59142512054562,-1.504547682559066,77.00000000000001,7758.974995983737,-767.6543988895072,-3475.3194009830595,-107.47325955466714,-11.59142512054562,-1.504547682559066,77.00000000000001,-667.7770933577405,5376.796081515745,5942.017675371435,49.50458620885978,50.753675696371054,16.416702620883896,1620.0,-667.7770933577405,5376.796081515745,5942.017675371435,49.50458620885978,50.753675696371054,16.416702620883896,1620.0,0
4,09:30:31.008,20.087,18.5174,21.0502,19.6841,20.7485,24.0708,16.8967,23.0177,15.9133,-4.3544,14.0626,15.7434,22.9473,36.17,22.4276,21.3889,8.1923,16.7251,18.173,14.156,2.0336,12.4594,27.664,15.0774,24.7594,-2056.0,-3405.5,-113.0,-240.0,-5334.5,7755.601294676338,-762.5530183064526,-3476.243209186898,-107.78205654709802,-11.797985012297833,-1.1011559250708776,76.99999999999999,7755.601294676338,-762.5530183064526,-3476.243209186898,-107.78205654709802,-11.797985012297833,-1.1011559250708776,76.99999999999999,-668.252757551548,5376.133870963909,5938.36966310398,49.71182337191473,50.35395498624951,16.709659914964043,1620.0,-668.252757551548,5376.133870963909,5938.36966310398,49.71182337191473,50.35395498624951,16.709659914964043,1620.0,0
5,09:30:31.010,19.704,18.0917,20.364,18.7434,19.3357,22.8434,14.5174,21.1962,16.2779,-4.4852,13.9351,15.4621,26.7726,39.5801,21.739,20.9584,6.2678,15.9002,17.6799,12.4269,0.4803,10.6176,27.1782,10.6583,22.4082,-2014.5,-3498.5,-114.5,-150.5,-5304.5,7752.999999999999,-756.0,-3474.9999999999995,-108.0,-12.0,-0.9999999999999998,76.99999999999999,7752.999999999999,-756.0,-3474.9999999999995,-108.0,-12.0,-0.9999999999999998,76.99999999999999,-670.0000000000002,5375.0,5938.0,50.0,50.00000000000001,16.999999999999996,1619.9999999999995,-670.0000000000002,5375.0,5938.0,50.0,50.00000000000001,16.999999999999996,1619.9999999999995,0
6,09:30:31.012,19.4276,17.8814,20.2528,17.9033,18.5833,21.5586,12.8339,18.9241,16.8118,-5.6815,14.1653,15.1374,30.4988,40.8687,21.379,20.668,4.4593,15.5261,17.2239,11.2697,-0.9602,10.1633,26.0848,8.2183,19.8336,-1946.5,-3542.0,-114.5,-46.0,-5281.0,7751.835073803889,-748.6655686586823,-3471.3868466626773,-108.12940040849516,-12.193937146141506,-1.30288377682501,76.99999999999999,7751.835073803889,-748.6655686586823,-3471.3868466626773,-108.12940040849516,-12.193937146141506,-1.30288377682501,76.99999999999999,-673.2828706765049,5373.821020762338,5941.247560799166,50.30240912090002,49.70085216644509,17.250016516551238,1619.999999999999,-673.2828706765049,5373.821020762338,5941.247560799166,50.30240912090002,49.70085216644509,17.250016516551238,1619.999999999999,0
7,09:30:31.014,19.746,18.5064,21.1648,17.8937,19.0022,21.1862,12.6157,17.6723,18.6353,-6.5816,15.1617,15.3198,34.6091,41.7636,21.88,21.1474,3.852,16.202,17.5367,11.3865,-1.346,11.2987,24.6925,8.295,18.4178,-1966.5,-3337.5,-114.0,-1.0,-5260.5,7751.934109456951,-741.8013620059096,-3466.1707665656736,-108.1811113121122,-12.384341354772053,-1.9075714231284184,77.00000000000001,7751.934109456951,-741.8013620059096,-3466.1707665656736,-108.1811113121122,-12.384341354772053,-1.9075714231284184,77.00000000000001,-677.4297913264137,5372.748593662995,5946.7539963380095,50.53811126958405,49.41074576171329,17.46232667366152,1619.999999999999,-677.4297913264137,5372.748593662995,5946.7539963380095,50.53811126958405,49.41074576171329,17.46232667366152,1619.999999999999,0
8,09:30:31.016,20.5453,19.8077,22.5697,18.6814,20.0763,21.6803,13.4571,17.3874,21.191,-7.2718,16.8037,15.9816,38.5688,42.146,22.9603,22.0581,4.2451,17.4374,18.4271,12.3561,-0.812,13.2274,23.7378,10.072,18.0428,-1885.5,-3081.5,-113.0,68.5,-5249.0,7752.915608208068,-736.8043710237913,-3460.361263137328,-108.16812201148171,-12.577776990331978,-2.6608171810197336,77.00000000000001,7752.915608208068,-736.8043710237913,-3460.361263137328,-108.16812201148171,-12.577776990331978,-2.6608171810197336,77.00000000000001,-681.5352766380727,5371.865656182482,5952.73665147727,50.62260885781819,49.07021327375873,17.64962857249632,1619.999999999999,-681.5352766380727,5371.865656182482,5952.73665147727,50.62260885781819,49.07021327375873,17.64962857249632,1619.999999999999,0
9,09:30:31.018,21.2898,20.9245,23.5816,19.6199,20.8499,22.2312,14.2842,16.8186,22.8155,-9.0645,18.6713,16.6479,41.4378,40.1601,23.9514,22.6051,4.6278,18.2786,19.1914,13.216,-0.1915,14.9262,23.5837,12.1141,17.4383,-1780.5,-2929.5,-113.0,156.0,-5204.5,7754.398071306123,-735.0715866944499,-3454.967839805988,-108.10342180723408,-12.780808417261294,-3.4093752926074314,76.99999999999999,7754.398071306123,-735.0715866944499,-3454.967839805988,-108.10342180723408,-12.780808417261294,-3.4093752926074314,76.99999999999999,-684.6938412998211,5371.255145801313,5957.412871077686,50.4714042973681,48.61978719053602,17.824620314220763,1619.999999999999,-684.6938412998211,5371.255145801313,5957.412871077686,50.4714042973681,48.61978719053602,17.824620314220763,1619.999999999999,0
